14e53510-0c40-5214-ba72-9981a104b113,solar panel,Killjoy,174.3,18,20,7,67.9,128.6,14.9,1,2,Alpha Threat,0,0,1,0,2,0,1,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
528978f5-f331-5b6c-a417-1e4ad72ef279,HyTyde,Gekko,223.7,23,17,9,67.9,141.9,21.4,5,4,Alpha Threat,1,0,1,0,0,0,1,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
05ff3ccc-227f-56f0-ab05-4c36536ccb90,Prophesie,Neon,180.4,16,24,7,57.1,121.3,14.3,4,6,Alpha Threat,0,0,1,0,2,0,1,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
4a669153-31bc-5ff0-84d6-a24696182b66,StrawBerry,Jett,129.0,10,20,2,47.8,84.7,10.8,2,6,Easy As Pie,0,3,0,0,1,0,2,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
b5771520-554f-5e7a-a583-7d4ee9739ae7,King Clutch,Skye,147.2,10,17,13,73.9,99.8,25.6,2,1,Munchers,0,0,0,0,1,0,0,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
65b3d6f1-470c-5975-b69d-166f7fc2d2bb,p o o j,Killjoy,364.5,31,15,1,78.3,222.5,18.8,2,1,Easy As Pie,0,0,0,0,1,0,0,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
c59618a0-eb70-5b55-9ada-630aae8b99f3,Opticss,Breach,97.3,6,19,10,69.6,74.0,16.1,0,2,Easy As Pie,0,0,0,0,1,0,2,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
c920f99a-1d9f-5c69-8fbb-f324ef599edf,TheyCallMePapi,Breach,199.9,15,16,12,82.6,123.8,15.4,3,2,Munchers,0,4,2,0,1,0,1,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
dc6aa7e2-491c-5ca7-ad34-5c8f655f8e6c,Kyrigan,Omen,139.8,10,18,13,69.6,82.9,21.1,1,3,Easy As Pie,0,0,0,0,1,0,1,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
981c14eb-f05d-5936-9a2f-b83bd879da04,W a f f l e,Sova,203.4,17,17,5,60.9,150.3,39.3,3,3,Easy As Pie,0,0,2,0,0,0,2,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
dfc25b04-713a-5264-a2c4-c67d6e3b51f5,CChrisssp,Astra,324.7,28,10,13,95.7,206.7,31.3,5,0,Munchers,0,0,0,0,0,0,0,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
3dab4bdd-3e9a-5f33-a9d0-77f692ca6bb9,anzin,Killjoy,183.3,15,15,6,73.9,139.3,22.0,2,0,Munchers,0,0,2,0,0,0,0,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
d02eace0-be5a-5828-93e5-e69de4fab74c,TN CYX,Jett,253.3,21,16,2,73.9,158.6,20.6,3,5,Munchers,0,0,0,0,0,0,1,0,2e894c19-00af-4c2b-ae25-d21ad2b61901
